Time,Robot Y pose,Robot Y velocity,Robot Tires vel,Robot Tires torque
0.4518096446990967,-0.07502838937908697,0.06990361713059573,17.176308425182096,106.17630842518209
0.46432971954345703,-0.06231654381458722,0.30518575602613085,16.42340558071638,105.42340558071638
0.47678279876708984,-0.047650953160537024,0.44146883782573576,15.987299718957646,104.98729971895764
0.48511195182800293,-0.03731715504674141,0.4856183517053631,15.846021274542839,104.84602127454284
0.493450403213501,-0.026666529080835707,0.5180198386758412,15.742336516237309,104.7423365162373
0.5017890930175781,-0.015806465844652298,0.5414749250270949,15.667280239913296,104.6672802399133
0.510136604309082,-0.004706891804125063,0.5528963671378531,15.630731625158871,104.63073162515886
0.5184526443481445,0.006569465697541535,0.5534866483614475,15.628842725243368,104.62884272524337
0.5267894268035889,0.01798685793520502,0.5742461026777242,15.562412471431282,104.56241247143129
0.5351300239562988,0.029907996268711143,1.0760220753996375,13.95672935872116,102.95672935872116
0.5435738563537598,0.04343641918311669,1.5113934275179748,12.56354103194248,101.56354103194248
0.5518066883087158,0.05792825587045486,1.750426069014309,11.798636579154211,100.79863657915422
0.5602035522460938,0.07280842400607174,1.8684057256283522,11.421101677989274,100.42110167798927
0.5685775279998779,0.08807528323217205,1.9458979208667788,11.173126653226307,100.17312665322632
0.576871395111084,0.10356614415896598,1.971379607657603,11.091585255495671,100.09158525549567
0.5852534770965576,0.11926936880627226,1.9763371508444372,11.075721117297801,100.0757211172978
0.5935606956481934,0.13492440704314523,1.9754334964081588,11.078612811493892,100.07861281149388
0.6018877029418945,0.15064563732042,1.9784822507331434,11.068856797653941,100.06885679765394
0.6102390289306641,0.16645213495981628,1.9743292147710156,11.08214651273275,100.08214651273275
0.6185402870178223,0.18235412003031026,1.9788587343774644,11.067652049992112,100.0676520499921
0.6268692016601562,0.19834967385784893,1.978150250104573,11.069919199665367,100.06991919966536
0.6352448463439941,0.21437378672489912,1.9773572484322837,11.072456805016692,100.0724568050167
0.6435730457305908,0.23053795931544382,1.9769343269011714,11.073810153916252,100.07381015391626
0.6518833637237549,0.24673713297326927,1.977814241256657,11.070994427978697,100.0709944279787
0.6602091789245605,0.26307760537141833,1.9759715048675142,11.076891184423955,100.07689118442396
0.6685531139373779,0.279444301774625,1.9759636868378576,11.076916202118856,100.07691620211885
0.6769158840179443,0.29595586807410446,1.9755691794612227,11.078178625724087,100.07817862572408
0.6852340698242188,0.31250295140600004,1.9755636449030607,11.078196336310207,100.0781963363102
0.6935620307922363,0.3291947496114442,1.977743406792745,11.071221098263216,100.07122109826322
0.7018773555755615,0.3458076685339643,1.9773436932423512,11.072500181624477,100.07250018162448
0.7102217674255371,0.3624599806963371,1.9787561674179766,11.067980264262475,100.06798026426247
0.7185666561126709,0.37903148419402455,1.9747958109425177,11.080653404983943,100.08065340498395
0.7268631458282471,0.39560851184274365,1.978595699853791,11.068493760467868,100.06849376046787
0.7352237701416016,0.4121743324449625,1.973463407309033,11.084917096611095,100.0849170966111
0.743586540222168,0.42871942492029025,1.9785515900781872,11.068634911749802,100.06863491174981
0.7519078254699707,0.4452889624172658,1.9735306655951839,11.084701870095412,100.08470187009542
0.7602572441101074,0.46187867817327855,1.9783991940919716,11.069122578905692,100.06912257890569
0.7685656547546387,0.47848091047393554,1.9779600680621272,11.070527782201193,100.0705277822012
0.7768905162811279,0.4949988771430878,1.976921802779607,11.073850231105258,100.07385023110525
0.7852191925048828,0.5115166871848021,1.9769656407961085,11.073709949452454,100.07370994945246
0.7935645580291748,0.5279448500594475,1.9769714478111895,11.073691367004193,100.0736913670042
0.801893949508667,0.5443698998037595,1.9770310107665143,11.073500765547156,100.07350076554715
0.8102481365203857,0.5607110832081363,1.9763858689482687,11.07556521936554,100.07556521936554
0.8185961246490479,0.5771257253054481,1.9761048882165564,11.076464357707021,100.07646435770702
0.8269193172454834,0.5935246677363952,1.9756743846782903,11.077841969029471,100.07784196902948
0.8352477550506592,0.610068034800811,1.977732946015107,11.07125457275166,100.07125457275166
0.8436315059661865,0.6265219567524232,1.9760125019819894,11.076759993657634,100.07675999365763
0.8519093990325928,0.6429948800250131,1.9782948381319565,11.06945651797774,100.06945651797774
0.8602533340454102,0.6593822141091017,1.9741743200694482,11.082642175777766,100.08264217577776
0.8685595989227295,0.6757934094616751,1.9783878665566783,11.06915882701863,100.06915882701864
0.8769307136535645,0.6922378465818088,1.9740261203345422,11.083116414929465,100.08311641492946
0.8852477073669434,0.7086995786686707,1.9788433517404864,11.067701274430442,100.06770127443045
0.8935966491699219,0.7251749317718416,1.973692720515594,11.0841832943501,100.0841832943501
0.9019143581390381,0.741721675940682,1.9783060817354308,11.069420538446622,100.06942053844662
0.910245418548584,0.7583293667059164,1.9777484475358258,11.071204967885357,100.07120496788536
0.9185752868652344,0.7748577478605703,1.9775433224704893,11.071861368094435,100.07186136809443
0.9269115924835205,0.7913713479970859,1.9771927123592137,11.072983320450517,100.07298332045052
0.935234785079956,0.8077948251913373,1.9769659909265986,11.073708829034885,100.07370882903489
0.9436395168304443,0.8242773056787478,1.976580346522721,11.074942891127293,100.0749428911273
0.9519200325012207,0.8407212935575831,1.9757113379254692,11.077723718638499,100.0777237186385
0.960252046585083,0.8572118584694653,1.9769647165367112,11.073712907082525,100.07371290708252
0.9686059951782227,0.8736501882648998,1.9755619816046173,11.078201658865225,100.07820165886523
0.9769420623779297,0.8902573743205021,1.9780337920432678,11.070291865461543,100.07029186546154
0.9852550029754639,0.9068022034383265,1.9757191963927963,11.077698571543053,100.07769857154305
