Time,Robot Y pose,Robot Y velocity,Robot Tires vel,Robot Tires torque
0.4289276599884033,-0.07259612875337762,0.19070859684754554,10,150
0.4363231658935547,-0.061541694306672126,0.45427938722379163,10,150
0.44463682174682617,-0.04843204321717516,1.1127704511199343,10,150
0.4539330005645752,-0.03270088724078449,1.764617100556902,10,150
0.461458683013916,-0.015197946782209829,1.7824315873753338,10,150
0.47017431259155273,0.0018107354031020179,1.7801710588661717,10,150
0.47829627990722656,0.018543278342442987,1.7871082597957526,10,150
0.486377477645874,0.03493442018777397,1.7842711474119517,10,150
0.4947550296783447,0.05109137816464407,1.786784522368797,10,150
0.5032930374145508,0.06695900533815353,1.7869913818659344,10,150
0.5114576816558838,0.08267962830149064,1.784962778080624,10,150
0.5198326110839844,0.09815183125057439,1.7882819255282254,10,150
0.5282151699066162,0.11353551990529254,1.7810170575817383,10,150
0.5364773273468018,0.12859628263441872,1.78727044127912,10,150
0.5615723133087158,0.16554590896857735,1.7840527627122027,10,150
0.5655801296234131,0.18001603806657543,1.783432926436356,10,150
0.576920747756958,0.19436248587145477,1.7847615435050197,10,150
0.5824542045593262,0.20845619564650264,1.7833343056775863,10,150
0.5906875133514404,0.22239706640071388,1.784419946574079,10,150
0.599052906036377,0.23630952834920044,1.7856839996031335,10,150
0.6075184345245361,0.2503521803873557,1.7815622373403739,10,150
0.618436336517334,0.26452427141707147,1.7865386630623405,10,150
0.6244020462036133,0.278806274311153,1.7807966646901716,10,150
0.6324539184570312,0.2932301175118603,1.7856507080227897,10,150
0.6408548355102539,0.3077948443513695,1.7840087047410125,10,150
0.6491425037384033,0.32248929662484926,1.7824358476780404,10,150
0.6734898090362549,0.3595135511025942,1.784107861278391,10,150
0.6781833171844482,0.37445080338816816,1.7865175546231546,10,150
0.6864559650421143,0.3894069161541879,1.7813418317063423,10,150
0.6948709487915039,0.4043744396929256,1.7869905330999198,10,150
0.708251953125,0.42684297584968317,1.7830937096132768,10,150
0.715569257736206,0.4418564081517151,1.786887477410305,10,150
0.7248303890228271,0.4568322831000001,1.7832011364337086,10,150
0.7324118614196777,0.47181989817823117,1.7866850765492852,10,150
0.7408478260040283,0.4867494905286792,1.7847038289959893,10,150
0.7492389678955078,0.5016609115652082,1.7847500956404796,10,150
0.7572958469390869,0.5165918235733257,1.7861893648651144,10,150
0.765737771987915,0.5315376372168439,1.7826284689387053,10,150
0.774181604385376,0.5464990550783045,1.7869772141798133,10,150
0.7825000286102295,0.5614141865815618,1.7843781809735266,10,150
0.7906405925750732,0.576346508293804,1.7866197116868285,10,150
0.7991251945495605,0.5912423387351184,1.7849182961042724,10,150
0.8076307773590088,0.6061667341966037,1.784386960832339,10,150
0.8160557746887207,0.6210742027326864,1.7861101147083178,10,150
0.8241372108459473,0.635931160819016,1.7821971139256123,10,150
0.8322818279266357,0.65077651333588,1.7871265721650371,10,150
0.8406591415405273,0.6655859753352356,1.7817695506317464,10,150
0.849135160446167,0.680407133732294,1.7861026090432963,10,150
0.8575479984283447,0.6951956589155412,1.7854031083479713,10,150
0.8783502578735352,0.7322322427707797,1.783862573938072,10,150
0.8864946365356445,0.7470451585830911,1.7849014383488415,10,150
0.8949248790740967,0.761866731029518,1.7857559028466488,10,150
0.9033284187316895,0.7767150212963485,1.7824237172474413,10,150
0.9116816520690918,0.7916054520748136,1.7869303643025223,10,150
0.9200570583343506,0.8064854558359908,1.7834821138552177,10,150
0.9283044338226318,0.8213994291161671,1.786402160725327,10,150
0.9364488124847412,0.8363083592873646,1.7845241475538902,10,150
0.9448649883270264,0.8512605444128786,1.7845832320089943,10,150
0.9532945156097412,0.8662072472773691,1.786423007781182,10,150
0.9615676403045654,0.8811104170497874,1.781866610258254,10,150
0.9701845645904541,0.8960000224675172,1.78690687175281,10,150
0.9783284664154053,0.9108537690496399,1.7822876114665698,10,150
1.004756212234497,0.9331306698407926,1.7870130032575775,10,150
1.0050721168518066,0.9554046926277331,1.7837824875968338,10,150
1.0119543075561523,0.9702402942441135,1.7864746613142766,10,150
1.020319938659668,0.9850645513067529,1.781192279828646,10,150
1.028604507446289,0.9999038533448964,1.7868686195446593,10,150
1.037121295928955,1.0147384652209188,1.7832029086403185,10,150
1.0451006889343262,1.029632101764032,1.78585940340204,10,150
1.0537893772125244,1.0445202536831852,1.785896905574314,10,150
1.061589002609253,1.0594236061764732,1.7830270989921813,10,150
1.0698826313018799,1.07432773603387,1.7866763021568532,10,150
1.0809502601623535,1.0892232256272867,1.7814553508483104,10,150
1.0866098403930664,1.1041987815831995,1.7868936704815752,10,150
1.0951485633850098,1.1191165977806163,1.7849682988527578,10,150
1.103266954421997,1.134009450703613,1.7856392502240281,10,150
1.1250534057617188,1.1711536835988667,1.7861120369855559,10,150
1.1327331066131592,1.185974759553383,1.78533518299235,10,150
1.141061544418335,1.2008287572330187,1.7840400900279303,10,150
1.149073839187622,1.215663328849715,1.7866530506634828,10,150
1.1574060916900635,1.230488224152153,1.7812128442045971,10,150
1.1657004356384277,1.24532740824856,1.786911171102003,10,150
1.1741836071014404,1.2601613240227267,1.7832449748265287,10,150
1.1824886798858643,1.275054839711531,1.7858217639607668,10,150
1.1908090114593506,1.2899437755365541,1.7857116531418658,10,150
1.1990725994110107,1.3048490944787927,1.7832056161964693,10,150
1.207287073135376,1.3197564662242074,1.7867612476275123,10,150
1.21584153175354,1.334655163869745,1.7812891890932985,10,150
1.2240772247314453,1.3496320593103976,1.7868699072125678,10,150
1.232417106628418,1.364549330043943,1.7850507785398053,10,150
